CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Gender_mean_salary,Geography_mean_salary,Age_mean_salary,Gender_mean_balance,Geography_mean_balance,Age_mean_balance,NewTenure
15634602,-0.32787927792203897,0.3741693250221333,-1.0417758987152264,-1.2254430265620218,-0.9357487576460469,0.646281206711249,0.9800939922749642,0.02295096835542036,1.0,-0.5773895487263035,-0.5755041262412846,-1.099985647997569,1.099985647997492,-0.317640285421367,-0.7201429885406335,-1.0999856479975731,-0.5700821890709339,0.11439793062286657,-1.019239520351599
15647311,-0.4420625547845757,0.27068107483466297,-1.3877048052387948,0.11754328586482259,-0.9357487576460469,-1.54731406331422,0.9800939922749642,0.21764768064543782,0.0,-0.5773895487263035,1.7376070029787105,-1.099985647997569,1.099985647997492,-1.0263595163065191,1.4197248404615745,-1.0999856479975731,-0.5920394152329193,-0.17055703043055215,-1.2781858272197617
15619304,-1.5423741318235658,0.3741693250221333,1.033797540426184,1.3330552936566296,2.6949786532324373,0.646281206711249,-1.020310304809471,0.24180696545776192,1.0,-0.5773895487263035,-0.5755041262412846,-1.099985647997569,1.099985647997492,-0.317640285421367,-0.7201429885406335,-1.0999856479975731,-0.5700821890709339,0.11439793062286657,0.5732802668876025
15701354,0.5025445538055007,0.06370457445972226,-1.3877048052387948,-1.2254430265620218,0.8796149477931953,-1.54731406331422,-1.020310304809471,-0.10788667639328509,0.0,-0.5773895487263035,-0.5755041262412846,-1.099985647997569,1.099985647997492,-0.317640285421367,-0.9893088700644446,-1.0999856479975731,-0.5700821890709339,-0.4984547503241084,-1.2642425645422453
15737888,2.069969536191232,0.4776575752096036,-1.0417758987152264,0.7858159809042163,-0.9357487576460469,0.646281206711249,0.9800939922749642,-0.36430967520841784,0.0,-0.5773895487263035,1.7376070029787105,-1.099985647997569,1.099985647997492,-1.0263595163065191,-0.31499764651362244,-1.0999856479975731,-0.5920394152329193,1.075263269688694,-1.03158463498136
15574012,-0.057991532610588606,0.5811458253970739,1.033797540426184,0.5974463241437399,0.8796149477931953,0.646281206711249,-1.020310304809471,0.8649286299055848,1.0,-0.5773895487263035,1.7376070029787105,0.909102770404701,-0.9091027704047779,-1.0263595163065191,-0.4724902246970706,0.9091027704046966,-0.5920394152329193,0.33806035128992556,0.47676391614583286
15592531,1.7793211950865928,1.202075326521896,0.6878686339026157,-1.2254430265620218,0.8796149477931953,0.646281206711249,0.9800939922749642,-1.5648260538841896,0.0,-0.5773895487263035,-0.5755041262412846,0.909102770404701,-0.9091027704047779,-0.317640285421367,-1.3554883346251037,0.9091027704046966,-0.5700821890709339,2.2404157831919416,0.010589942063084902
15792365,-1.55275442972016,0.5811458253970739,-0.3499180856680896,1.0508666498285644,0.8796149477931953,-1.54731406331422,0.9800939922749642,-0.4363810454474735,0.0,-0.5773895487263035,-0.5755041262412846,0.909102770404701,-0.9091027704047779,-0.317640285421367,-0.4724902246970706,0.9091027704046966,-0.5700821890709339,0.33806035128992556,-0.5366577666427499
15592389,0.346840085356587,-1.1781544277899219,-1.0417758987152264,0.9315285085606442,-0.9357487576460469,0.646281206711249,0.9800939922749642,-0.49229688648024916,0.0,-0.5773895487263035,-0.5755041262412846,0.909102770404701,-0.9091027704047779,-0.317640285421367,0.22945723646612293,0.9091027704046966,-0.5700821890709339,-0.8149466418262992,-0.7243284486406356
15767821,-1.2724863865121154,-0.7642014270400405,0.34193972737904726,0.40933274027753125,0.8796149477931953,-1.54731406331422,-1.020310304809471,-0.3452287468901323,0.0,-0.5773895487263035,-0.5755041262412846,0.909102770404701,-0.9091027704047779,-0.317640285421367,-0.2253660150064578,0.9091027704046966,-0.5700821890709339,-0.21430011667551732,0.6075280042475854
15737173,-1.594275621306537,-1.4886191783523328,-0.695846992191658,-1.2254430265620218,0.8796149477931953,0.646281206711249,-1.020310304809471,-0.41116911092792213,0.0,-0.5773895487263035,1.7376070029787105,0.909102770404701,-0.9091027704047779,-1.0263595163065191,1.5175486238941747,0.9091027704046966,-0.5920394152329193,-0.7552970193286183,-0.15662463559703138
15632264,-1.812261877135016,-0.45373667647762944,1.725655353473321,-1.2254430265620218,0.8796149477931953,0.646281206711249,-1.020310304809471,-1.2830843249579262,0.0,-0.5773895487263035,-0.5755041262412846,-1.099985647997569,1.099985647997492,-0.317640285421367,0.19595952253287074,-1.0999856479975731,-0.5700821890709339,-1.1494445000424465,1.7286377595905527
15691483,-1.0545001306836361,-1.3851309281648625,-0.003989179144521164,-1.2254430265620218,0.8796149477931953,-1.54731406331422,-1.020310304809471,1.5798169284636125,0.0,-0.5773895487263035,-0.5755041262412846,-1.099985647997569,1.099985647997492,-0.317640285421367,-0.26229515975008416,-1.0999856479975731,-0.5700821890709339,0.3746237823423144,0.6794482527035495
15600882,-0.16179451157653105,-0.3502484262901591,0.6878686339026157,-1.2254430265620218,0.8796149477931953,0.646281206711249,0.9800939922749642,-0.5927278782434324,0.0,-0.5773895487263035,1.7376070029787105,-1.099985647997569,1.099985647997492,-1.0263595163065191,-0.6243059838033543,-1.0999856479975731,-0.5920394152329193,0.1717483892324887,0.6794482527035495
15643966,-0.3590201716118217,0.6846340755845444,-0.695846992191658,1.0681466025697792,0.8796149477931953,-1.54731406331422,0.9800939922749642,-0.6209815738469219,0.0,1.7319329769753489,-0.5755041262412846,0.909102770404701,-0.9091027704047779,1.658039160187584,1.8560236720762866,0.9091027704046966,1.7318635611694733,0.5582700848766013,-0.8069035487197053
15737452,0.025050850562165362,2.0299813280216585,-1.3877048052387948,0.899463310723996,-0.9357487576460469,0.646281206711249,-1.020310304809471,-1.651186639489712,1.0,1.7319329769753489,-0.5755041262412846,0.909102770404701,-0.9091027704047779,1.658039160187584,-1.4998765008858703,0.9091027704046966,1.7318635611694733,2.5735521288402476,-1.3578787854541876
